J1,J2,Wins,Type,Turns,Map
s_13,t_7,t_7,TURNS,340,64
s_13,t_8,t_8,TURNS,300,64
s_13,t_9,t_9,TURNS,190,64
s_13,t_10,t_10,TURNS,537,64
s_13,t_11,t_11,TURNS,340,64
s_13,t_12,t_12,TURNS,404,64
s_13,t_13,t_13,TURNS,333,64
s_13,t_14,t_14,TURNS,337,64
s_13,t_15,t_15,TURNS,340,64
s_13,t_16,t_16,TURNS,340,64
s_13,t_17,t_17,TURNS,32,64
s_13,t_18,t_18,TURNS,340,64
s_13,t_19,t_19,TURNS,132,64
s_13,t_20,t_20,TURNS,313,64
s_13,t_0,s_13,SLOPE,1001,13
s_13,t_1,t_1,TURNS,443,13
s_13,t_2,t_2,TURNS,446,13
s_13,t_3,t_3,TURNS,484,13
s_13,t_4,t_4,TURNS,442,13
s_13,t_5,t_5,TURNS,456,13
s_13,t_6,t_6,TURNS,497,13
s_13,t_7,t_7,TURNS,443,13
s_13,t_8,t_8,TURNS,442,13
s_13,t_9,t_9,TURNS,206,13
s_13,t_10,t_10,TURNS,566,13
s_13,t_11,t_11,TURNS,442,13
s_13,t_12,t_12,TURNS,495,13
s_13,t_13,t_13,TURNS,526,13
s_13,t_14,t_14,TURNS,461,13
s_13,t_15,t_15,TURNS,812,13
s_13,t_16,t_16,TURNS,442,13
s_13,t_17,t_17,TURNS,39,13
s_13,t_18,t_18,TURNS,442,13
s_13,t_19,t_19,TURNS,215,13
s_13,t_20,t_20,TURNS,444,13
s_13,t_0,t_0,TURNS,297,87
s_13,t_1,t_1,TURNS,624,87
s_13,t_2,t_2,TURNS,640,87
s_13,t_3,t_3,TURNS,654,87
s_13,t_4,t_4,TURNS,640,87
s_13,t_5,t_5,TURNS,608,87
s_13,t_6,t_6,TURNS,715,87
s_13,t_7,t_7,TURNS,640,87
s_13,t_8,t_8,TURNS,641,87
s_13,t_9,t_9,TURNS,329,87
s_13,t_10,t_10,TURNS,802,87
s_13,t_11,t_11,TURNS,640,87
s_13,t_12,t_12,TURNS,706,87
s_13,t_13,t_13,TURNS,633,87
s_13,t_14,t_14,TURNS,698,87
s_13,t_15,t_15,TURNS,664,87
s_13,t_16,t_16,TURNS,642,87
s_13,t_17,t_17,TURNS,50,87
s_13,t_18,t_18,TURNS,640,87
s_13,t_19,t_19,TURNS,145,87
s_13,t_20,t_20,TURNS,634,87
s_13,a_0,s_13,SLOPE,1001,11
s_13,a_1,s_13,SLOPE,1001,11
s_13,a_2,a_2,AREA,1001,11
s_13,a_3,a_3,AREA,246,11
s_13,a_4,a_4,AREA,156,11
s_13,a_5,a_5,AREA,1001,11
s_13,a_6,s_13,SLOPE,1001,11
s_13,a_7,s_13,SLOPE,1001,11
s_13,a_8,a_8,AREA,1001,11
s_13,a_9,s_13,SLOPE,1001,11
s_13,a_10,a_10,AREA,116,11
s_13,a_11,a_11,AREA,40,11
s_13,a_12,a_12,AREA,485,11
s_13,a_13,a_13,AREA,369,11
s_13,a_14,a_14,AREA,746,11
s_13,a_15,a_15,AREA,1001,11
s_13,a_16,a_16,AREA,1001,11
s_13,a_17,a_17,AREA,40,11
s_13,a_18,a_18,AREA,1001,11
s_13,a_19,s_13,SLOPE,1001,11
s_13,a_20,a_20,AREA,1001,11
s_13,a_0,a_0,AREA,339,76
s_13,a_1,s_13,SLOPE,1001,76
s_13,a_2,a_2,AREA,1001,76
s_13,a_3,a_3,AREA,271,76
s_13,a_4,s_13,SLOPE,1001,76
s_13,a_5,a_5,AREA,1001,76
s_13,a_6,s_13,SLOPE,1001,76
s_13,a_7,s_13,SLOPE,188,76
s_13,a_8,a_8,AREA,1001,76
s_13,a_9,s_13,SLOPE,1001,76
s_13,a_10,a_10,AREA,112,76
s_13,a_11,a_11,AREA,46,76
s_13,a_12,a_12,AREA,838,76
s_13,a_13,a_13,AREA,381,76
s_13,a_14,a_14,AREA,1001,76
s_13,a_15,a_15,AREA,1001,76
s_13,a_16,a_16,AREA,1001,76
s_13,a_17,a_17,AREA,47,76
s_13,a_18,a_18,AREA,1001,76
s_13,a_19,s_13,SLOPE,1001,76
s_13,a_20,a_20,AREA,1001,76
s_13,a_0,a_0,AREA,1001,69
s_13,a_1,s_13,SLOPE,1001,69
s_13,a_2,a_2,AREA,1001,69
s_13,a_3,a_3,AREA,275,69
s_13,a_4,s_13,SLOPE,1001,69
s_13,a_5,s_13,SLOPE,1001,69
s_13,a_6,s_13,SLOPE,1001,69
s_13,a_7,s_13,SLOPE,1001,69
s_13,a_8,a_8,AREA,1001,69
s_13,a_9,s_13,SLOPE,1001,69
s_13,a_10,a_10,AREA,177,69
s_13,a_11,a_11,AREA,56,69
s_13,a_12,s_13,SLOPE,1001,69
s_13,a_13,a_13,AREA,272,69
s_13,a_14,a_14,AREA,962,69
s_13,a_15,a_15,AREA,1001,69
s_13,a_16,a_16,AREA,1001,69
s_13,a_17,a_17,AREA,57,69
s_13,a_18,a_18,AREA,1001,69
s_13,a_19,a_19,AREA,543,69
s_13,a_20,a_20,AREA,1001,69
s_13,a_0,a_0,AREA,211,7
s_13,a_1,s_13,SLOPE,1001,7
s_13,a_2,a_2,AREA,1001,7
s_13,a_3,a_3,AREA,265,7
s_13,a_4,s_13,SLOPE,1001,7
s_13,a_5,a_5,AREA,1001,7
s_13,a_6,s_13,SLOPE,1001,7
s_13,a_7,s_13,SLOPE,144,7
s_13,a_8,a_8,AREA,1001,7
s_13,a_9,s_13,SLOPE,1001,7
s_13,a_10,a_10,AREA,85,7
s_13,a_11,a_11,AREA,40,7
s_13,a_12,a_12,AREA,485,7
s_13,a_13,a_13,AREA,417,7
s_13,a_14,a_14,AREA,632,7
s_13,a_15,a_15,AREA,1001,7
s_13,a_16,a_16,AREA,1001,7
s_13,a_17,a_17,AREA,40,7
s_13,a_18,a_18,AREA,1001,7
s_13,a_19,a_19,AREA,629,7
s_13,a_20,a_20,AREA,1001,7
s_13,a_0,s_13,SLOPE,1001,26
s_13,a_1,s_13,SLOPE,48,26
s_13,a_2,a_2,AREA,266,26
s_13,a_3,s_13,SLOPE,1001,26
s_13,a_4,s_13,SLOPE,1001,26
s_13,a_5,s_13,SLOPE,13,26
s_13,a_6,s_13,SLOPE,28,26
s_13,a_7,a_7,AREA,20,26
s_13,a_8,a_8,AREA,1001,26
s_13,a_9,s_13,SLOPE,19,26
s_13,a_10,a_10,AREA,31,26
s_13,a_11,s_13,SLOPE,1001,26
s_13,a_12,s_13,SLOPE,1001,26
s_13,a_13,s_13,SLOPE,502,26
s_13,a_14,a_14,AREA,268,26
s_13,a_15,a_15,AREA,1001,26
s_13,a_16,s_13,SLOPE,1001,26
s_13,a_17,a_17,AREA,20,26
s_13,a_18,a_18,AREA,1001,26
s_13,a_19,s_13,SLOPE,1001,26
s_13,a_20,a_20,AREA,1001,26
s_13,a_0,a_0,AREA,158,32
s_13,a_1,s_13,SLOPE,516,32
s_13,a_2,a_2,AREA,1001,32
s_13,a_3,a_3,AREA,247,32
s_13,a_4,s_13,SLOPE,1001,32
s_13,a_5,a_5,AREA,1001,32
s_13,a_6,s_13,SLOPE,1001,32
s_13,a_7,s_13,SLOPE,143,32
s_13,a_8,a_8,AREA,1001,32
s_13,a_9,s_13,SLOPE,1001,32
s_13,a_10,a_10,AREA,63,32
s_13,a_11,a_11,AREA,40,32
s_13,a_12,a_12,AREA,485,32
s_13,a_13,a_13,AREA,354,32
s_13,a_14,a_14,AREA,755,32
s_13,a_15,a_15,AREA,1001,32
s_13,a_16,a_16,AREA,1001,32
s_13,a_17,a_17,AREA,40,32
s_13,a_18,a_18,AREA,1001,32
s_13,a_19,s_13,SLOPE,1001,32
s_13,a_20,a_20,AREA,1001,32
s_13,a_0,a_0,AREA,1001,64
s_13,a_1,s_13,SLOPE,86,64
s_13,a_2,a_2,AREA,1001,64
s_13,a_3,a_3,AREA,56,64
s_13,a_4,a_4,AREA,137,64
s_13,a_5,s_13,SLOPE,14,64
s_13,a_6,s_13,SLOPE,1001,64
s_13,a_7,s_13,SLOPE,1001,64
s_13,a_8,a_8,AREA,1001,64
s_13,a_9,s_13,SLOPE,34,64
s_13,a_10,a_10,AREA,48,64
s_13,a_11,s_13,SLOPE,1001,64
s_13,a_12,a_12,AREA,1001,64
s_13,a_13,s_13,SLOPE,1001,64
s_13,a_14,a_14,AREA,1001,64
s_13,a_15,a_15,AREA,1001,64
s_13,a_16,s_13,SLOPE,1001,64
s_13,a_17,a_17,AREA,26,64
s_13,a_18,a_18,AREA,1001,64
s_13,a_19,a_19,AREA,71,64
s_13,a_20,a_20,AREA,1001,64
s_13,a_0,a_0,AREA,200,13
s_13,a_1,s_13,SLOPE,1001,13
s_13,a_2,a_2,AREA,1001,13
s_13,a_3,a_3,AREA,239,13
s_13,a_4,a_4,AREA,191,13
s_13,a_5,s_13,SLOPE,30,13
s_13,a_6,s_13,SLOPE,1001,13
s_13,a_7,s_13,SLOPE,105,13
s_13,a_8,a_8,AREA,1001,13
s_13,a_9,s_13,SLOPE,76,13
s_13,a_10,a_10,AREA,109,13
s_13,a_11,s_13,SLOPE,30,13
s_13,a_12,s_13,SLOPE,1001,13
s_13,a_13,a_13,AREA,467,13
s_13,a_14,a_14,AREA,485,13
s_13,a_15,a_15,AREA,1001,13
s_13,a_16,a_16,AREA,1001,13
s_13,a_17,a_17,AREA,38,13
s_13,a_18,a_18,AREA,1001,13
s_13,a_19,a_19,AREA,300,13
s_13,a_20,a_20,AREA,1001,13
s_13,a_0,a_0,AREA,1001,87
s_13,a_1,s_13,SLOPE,1001,87
s_13,a_2,a_2,AREA,1001,87
s_13,a_3,a_3,AREA,206,87
s_13,a_4,a_4,AREA,167,87
s_13,a_5,a_5,AREA,1001,87
s_13,a_6,s_13,SLOPE,1001,87
s_13,a_7,s_13,SLOPE,381,87
s_13,a_8,a_8,AREA,1001,87
s_13,a_9,s_13,SLOPE,1001,87
s_13,a_10,a_10,AREA,1001,87
s_13,a_11,a_11,AREA,49,87
s_13,a_12,s_13,SLOPE,1001,87
s_13,a_13,a_13,AREA,276,87
s_13,a_14,a_14,AREA,1001,87
s_13,a_15,a_15,AREA,1001,87
s_13,a_16,a_16,AREA,1001,87
s_13,a_17,a_17,AREA,52,87
s_13,a_18,a_18,AREA,1001,87
s_13,a_19,a_19,AREA,1001,87
s_13,a_20,a_20,AREA,1001,87
s_14,s_0,s_0,SLOPE,1001,11
s_14,s_1,s_1,SLOPE,1001,11
s_14,s_2,s_14,SLOPE,1001,11
s_14,s_3,s_3,SLOPE,1001,11
s_14,s_4,s_14,SLOPE,1001,11
s_14,s_5,DRAW,_DRAW_,1001,11
s_14,s_6,s_14,SLOPE,1001,11
s_14,s_7,DRAW,_DRAW_,1001,11
s_14,s_8,s_8,SLOPE,1001,11
s_14,s_9,s_14,SLOPE,1001,11
s_14,s_10,s_14,SLOPE,1001,11
s_14,s_11,s_14,SLOPE,1001,11
s_14,s_12,DRAW,_DRAW_,1001,11
s_14,s_13,s_14,SLOPE,1001,11
s_14,s_14,DRAW,_DRAW_,1001,11
s_14,s_15,s_14,SLOPE,1001,11
s_14,s_16,DRAW,_DRAW_,1001,11
s_14,s_17,s_14,SLOPE,235,11
s_14,s_18,s_18,SLOPE,96,11
s_14,s_19,s_19,SLOPE,1001,11
s_14,s_20,s_14,SLOPE,379,11
s_14,s_0,s_0,SLOPE,1001,76
s_14,s_1,s_1,SLOPE,1001,76
s_14,s_2,s_14,SLOPE,251,76
s_14,s_3,s_3,SLOPE,87,76
s_14,s_4,s_14,SLOPE,1001,76
s_14,s_5,DRAW,_DRAW_,1001,76
s_14,s_6,s_14,SLOPE,1001,76
s_14,s_7,DRAW,_DRAW_,1001,76
s_14,s_8,s_8,SLOPE,224,76
s_14,s_9,s_14,SLOPE,1001,76
s_14,s_10,s_10,SLOPE,1001,76
s_14,s_11,s_14,SLOPE,1001,76
s_14,s_12,DRAW,_DRAW_,1001,76
s_14,s_13,s_14,SLOPE,1001,76
s_14,s_14,DRAW,_DRAW_,1001,76
s_14,s_15,s_15,SLOPE,1001,76
s_14,s_16,DRAW,_DRAW_,1001,76
s_14,s_17,s_14,SLOPE,406,76
s_14,s_18,s_18,SLOPE,1001,76
s_14,s_19,s_14,SLOPE,1001,76
s_14,s_20,s_14,SLOPE,1001,76
s_14,s_0,s_0,SLOPE,1001,69
s_14,s_1,s_1,SLOPE,1001,69
s_14,s_2,s_14,SLOPE,201,69
s_14,s_3,s_3,SLOPE,71,69
s_14,s_4,s_14,SLOPE,1001,69
s_14,s_5,DRAW,_DRAW_,1001,69
s_14,s_6,s_14,SLOPE,1001,69
s_14,s_7,DRAW,_DRAW_,1001,69
s_14,s_8,s_14,SLOPE,1001,69
s_14,s_9,s_14,SLOPE,1001,69
s_14,s_10,s_14,SLOPE,1001,69
s_14,s_11,s_14,SLOPE,1001,69
s_14,s_12,DRAW,_DRAW_,1001,69
s_14,s_13,s_14,SLOPE,1001,69
s_14,s_14,DRAW,_DRAW_,1001,69
s_14,s_15,s_14,SLOPE,1001,69
s_14,s_16,DRAW,_DRAW_,1001,69
s_14,s_17,s_14,SLOPE,1001,69
s_14,s_18,s_18,SLOPE,1001,69
s_14,s_19,s_14,SLOPE,1001,69
s_14,s_20,s_14,SLOPE,1001,69
s_14,s_0,s_0,SLOPE,1001,7
s_14,s_1,s_1,SLOPE,86,7
s_14,s_2,s_14,SLOPE,232,7
s_14,s_3,s_3,SLOPE,1001,7
s_14,s_4,s_14,SLOPE,1001,7
s_14,s_5,DRAW,_DRAW_,1001,7
s_14,s_6,s_14,SLOPE,1001,7
s_14,s_7,DRAW,_DRAW_,1001,7
s_14,s_8,s_14,SLOPE,1001,7
s_14,s_9,s_14,SLOPE,1001,7
s_14,s_10,s_14,SLOPE,1001,7
s_14,s_11,s_11,SLOPE,1001,7
s_14,s_12,DRAW,_DRAW_,1001,7
s_14,s_13,s_14,SLOPE,1001,7
s_14,s_14,DRAW,_DRAW_,1001,7
s_14,s_15,s_15,SLOPE,1001,7
s_14,s_16,DRAW,_DRAW_,1001,7
s_14,s_17,s_14,SLOPE,1001,7
s_14,s_18,s_18,SLOPE,1001,7
s_14,s_19,s_19,SLOPE,1001,7
s_14,s_20,s_20,SLOPE,1001,7
s_14,s_0,s_0,SLOPE,45,26
s_14,s_1,s_1,SLOPE,1001,26
s_14,s_2,s_2,SLOPE,58,26
s_14,s_3,s_14,SLOPE,17,26
s_14,s_4,s_14,SLOPE,1001,26
s_14,s_5,DRAW,_DRAW_,1001,26
s_14,s_6,s_6,SLOPE,68,26
s_14,s_7,DRAW,_DRAW_,1001,26
s_14,s_8,s_14,SLOPE,1001,26
s_14,s_9,s_9,SLOPE,42,26
s_14,s_10,s_10,SLOPE,1001,26
s_14,s_11,s_11,SLOPE,40,26
s_14,s_12,DRAW,_DRAW_,1001,26
s_14,s_13,s_13,SLOPE,1001,26
s_14,s_14,DRAW,_DRAW_,1001,26
s_14,s_15,s_15,SLOPE,117,26
s_14,s_16,DRAW,_DRAW_,1001,26
s_14,s_17,s_17,SLOPE,197,26
s_14,s_18,s_18,SLOPE,1001,26
s_14,s_19,s_19,SLOPE,1001,26
s_14,s_20,s_14,SLOPE,1001,26
s_14,s_0,s_14,SLOPE,1001,32
s_14,s_1,s_1,SLOPE,1001,32
s_14,s_2,s_14,SLOPE,83,32
s_14,s_3,s_3,SLOPE,75,32
s_14,s_4,s_14,SLOPE,1001,32
s_14,s_5,DRAW,_DRAW_,1001,32
s_14,s_6,s_14,SLOPE,1001,32
s_14,s_7,DRAW,_DRAW_,1001,32
s_14,s_8,s_14,SLOPE,1001,32
s_14,s_9,s_14,SLOPE,1001,32
s_14,s_10,s_14,SLOPE,1001,32
s_14,s_11,s_11,SLOPE,1001,32
s_14,s_12,DRAW,_DRAW_,1001,32
s_14,s_13,s_14,SLOPE,1001,32
s_14,s_14,DRAW,_DRAW_,1001,32
s_14,s_15,s_15,SLOPE,1001,32
s_14,s_16,DRAW,_DRAW_,1001,32
s_14,s_17,s_17,SLOPE,176,32
s_14,s_18,s_18,SLOPE,1001,32
s_14,s_19,s_19,SLOPE,1001,32
s_14,s_20,s_14,SLOPE,1001,32
s_14,s_0,s_0,SLOPE,1001,64
s_14,s_1,s_1,SLOPE,1001,64
s_14,s_2,s_14,SLOPE,1001,64
s_14,s_3,s_3,SLOPE,1001,64
s_14,s_4,s_14,SLOPE,1001,64
s_14,s_5,DRAW,_DRAW_,1001,64
s_14,s_6,s_14,SLOPE,1001,64
s_14,s_7,DRAW,_DRAW_,1001,64
s_14,s_8,s_14,SLOPE,1001,64
s_14,s_9,s_14,SLOPE,1001,64
s_14,s_10,s_14,SLOPE,1001,64
s_14,s_11,s_14,SLOPE,1001,64
s_14,s_12,DRAW,_DRAW_,1001,64
s_14,s_13,s_13,SLOPE,1001,64
s_14,s_14,DRAW,_DRAW_,1001,64
s_14,s_15,s_14,SLOPE,1001,64
s_14,s_16,DRAW,_DRAW_,1001,64
s_14,s_17,s_17,SLOPE,202,64
s_14,s_18,s_18,SLOPE,64,64
s_14,s_19,s_19,SLOPE,1001,64
s_14,s_20,s_20,SLOPE,1001,64
s_14,s_0,s_0,SLOPE,1001,13
s_14,s_1,s_1,SLOPE,1001,13
s_14,s_2,s_14,SLOPE,1001,13
s_14,s_3,s_3,SLOPE,1001,13
s_14,s_4,s_4,SLOPE,1001,13
s_14,s_5,DRAW,_DRAW_,1001,13
s_14,s_6,s_14,SLOPE,1001,13
s_14,s_7,DRAW,_DRAW_,1001,13
s_14,s_8,s_8,SLOPE,1001,13
s_14,s_9,s_14,SLOPE,1001,13
s_14,s_10,s_14,SLOPE,1001,13
s_14,s_11,s_11,SLOPE,1001,13
s_14,s_12,DRAW,_DRAW_,1001,13
s_14,s_13,s_14,SLOPE,1001,13
s_14,s_14,DRAW,_DRAW_,1001,13
s_14,s_15,s_15,SLOPE,105,13
s_14,s_16,DRAW,_DRAW_,1001,13
s_14,s_17,s_14,SLOPE,190,13
s_14,s_18,s_18,SLOPE,1001,13
s_14,s_19,s_19,SLOPE,1001,13
s_14,s_20,s_14,SLOPE,1001,13
s_14,s_0,s_0,SLOPE,1001,87
s_14,s_1,s_1,SLOPE,1001,87
s_14,s_2,s_14,SLOPE,1001,87
s_14,s_3,s_3,SLOPE,1001,87
s_14,s_4,s_14,SLOPE,1001,87
s_14,s_5,DRAW,_DRAW_,1001,87
s_14,s_6,s_14,SLOPE,1001,87
s_14,s_7,DRAW,_DRAW_,1001,87
s_14,s_8,s_14,SLOPE,1001,87
s_14,s_9,s_14,SLOPE,1001,87
s_14,s_10,s_14,SLOPE,1001,87
s_14,s_11,s_14,SLOPE,1001,87
s_14,s_12,DRAW,_DRAW_,1001,87
s_14,s_13,s_14,SLOPE,1001,87
s_14,s_14,DRAW,_DRAW_,1001,87
s_14,s_15,s_14,SLOPE,1001,87
s_14,s_16,DRAW,_DRAW_,1001,87
s_14,s_17,s_14,SLOPE,1001,87
s_14,s_18,s_18,SLOPE,1001,87
s_14,s_19,s_14,SLOPE,1001,87
s_14,s_20,s_14,SLOPE,1001,87
s_14,t_0,t_0,TURNS,92,11
s_14,t_1,t_1,TURNS,136,11
s_14,t_2,t_2,TURNS,115,11
s_14,t_3,t_3,TURNS,129,11
s_14,t_4,t_4,TURNS,107,11
s_14,t_5,t_5,TURNS,74,11
s_14,t_6,t_6,TURNS,96,11
s_14,t_7,t_7,TURNS,89,11
s_14,t_8,t_8,TURNS,117,11
s_14,t_9,t_9,TURNS,120,11
s_14,t_10,t_10,TURNS,67,11
s_14,t_11,t_11,TURNS,107,11
s_14,t_12,t_12,TURNS,106,11
s_14,t_13,t_13,TURNS,96,11
s_14,t_14,t_14,TURNS,115,11
s_14,t_15,t_15,TURNS,107,11
s_14,t_16,t_16,TURNS,107,11
s_14,t_17,DRAW,_DRAW_,1001,11
s_14,t_18,t_18,TURNS,107,11
s_14,t_19,s_14,SLOPE,212,11
s_14,t_20,t_20,TURNS,115,11
s_14,t_0,t_0,TURNS,156,76
s_14,t_1,t_1,TURNS,188,76
s_14,t_2,t_2,TURNS,175,76
s_14,t_3,t_3,TURNS,196,76
s_14,t_4,t_4,TURNS,196,76
s_14,t_5,t_5,TURNS,194,76
s_14,t_6,t_6,TURNS,114,76
s_14,t_7,t_7,TURNS,175,76
s_14,t_8,t_8,TURNS,190,76
s_14,t_9,t_9,TURNS,155,76
s_14,t_10,t_10,TURNS,271,76
s_14,t_11,t_11,TURNS,196,76
s_14,t_12,t_12,TURNS,190,76
s_14,t_13,t_13,TURNS,225,76
s_14,t_14,t_14,TURNS,185,76
s_14,t_15,t_15,TURNS,196,76
s_14,t_16,t_16,TURNS,177,76
s_14,t_17,DRAW,_DRAW_,1001,76
s_14,t_18,t_18,TURNS,196,76
s_14,t_19,s_14,SLOPE,156,76
s_14,t_20,t_20,TURNS,187,76
s_14,t_0,t_0,TURNS,116,69
s_14,t_1,t_1,TURNS,170,69
s_14,t_2,t_2,TURNS,196,69
s_14,t_3,t_3,TURNS,114,69
s_14,t_4,t_4,TURNS,201,69
s_14,t_5,t_5,TURNS,105,69
s_14,t_6,t_6,TURNS,182,69
s_14,t_7,t_7,TURNS,107,69
s_14,t_8,t_8,TURNS,120,69
s_14,t_9,t_9,TURNS,211,69
s_14,t_10,t_10,TURNS,136,69
s_14,t_11,t_11,TURNS,201,69
s_14,t_12,t_12,TURNS,111,69
s_14,t_13,t_13,TURNS,109,69
s_14,t_14,t_14,TURNS,154,69
s_14,t_15,t_15,TURNS,179,69
s_14,t_16,t_16,TURNS,201,69
s_14,t_17,DRAW,_DRAW_,1001,69
s_14,t_18,t_18,TURNS,201,69
s_14,t_19,t_19,TURNS,245,69
s_14,t_20,t_20,TURNS,133,69
s_14,t_0,t_0,TURNS,122,7
s_14,t_1,t_1,TURNS,95,7
s_14,t_2,t_2,TURNS,99,7
s_14,t_3,t_3,TURNS,93,7
s_14,t_4,t_4,TURNS,94,7
s_14,t_5,t_5,TURNS,104,7
s_14,t_6,t_6,TURNS,72,7
s_14,t_7,t_7,TURNS,83,7
s_14,t_8,t_8,TURNS,88,7
s_14,t_9,t_9,TURNS,97,7
s_14,t_10,t_10,TURNS,134,7
s_14,t_11,t_11,TURNS,94,7
s_14,t_12,t_12,TURNS,86,7
s_14,t_13,t_13,TURNS,99,7
s_14,t_14,t_14,TURNS,99,7
s_14,t_15,t_15,TURNS,94,7
s_14,t_16,t_16,TURNS,94,7
s_14,t_17,DRAW,_DRAW_,1001,7
s_14,t_18,t_18,TURNS,94,7
s_14,t_19,s_14,SLOPE,227,7
s_14,t_20,t_20,TURNS,68,7
s_14,t_0,t_0,TURNS,64,26
s_14,t_1,t_1,TURNS,107,26
s_14,t_2,t_2,TURNS,121,26
s_14,t_3,t_3,TURNS,126,26
s_14,t_4,t_4,TURNS,122,26
s_14,t_5,t_5,TURNS,41,26
s_14,t_6,t_6,TURNS,65,26
s_14,t_7,t_7,TURNS,122,26
s_14,t_8,t_8,TURNS,99,26
s_14,t_9,t_9,TURNS,91,26
s_14,t_10,t_10,TURNS,146,26
s_14,t_11,t_11,TURNS,122,26
s_14,t_12,t_12,TURNS,91,26
s_14,t_13,t_13,TURNS,98,26
s_14,t_14,t_14,TURNS,105,26
s_14,t_15,t_15,TURNS,122,26
s_14,t_16,t_16,TURNS,122,26
s_14,t_17,DRAW,_DRAW_,1001,26
s_14,t_18,t_18,TURNS,122,26
s_14,t_19,t_19,TURNS,82,26
s_14,t_20,t_20,TURNS,109,26
s_14,t_0,t_0,TURNS,145,32
s_14,t_1,t_1,TURNS,65,32
s_14,t_2,t_2,TURNS,108,32
s_14,t_3,t_3,TURNS,71,32
s_14,t_4,t_4,TURNS,91,32
s_14,t_5,t_5,TURNS,121,32
s_14,t_6,t_6,TURNS,65,32
s_14,t_7,t_7,TURNS,74,32
s_14,t_8,t_8,TURNS,65,32
s_14,t_9,t_9,TURNS,91,32
s_14,t_10,t_10,TURNS,91,32
s_14,t_11,t_11,TURNS,91,32
s_14,t_12,t_12,TURNS,125,32
s_14,t_13,t_13,TURNS,129,32
s_14,t_14,t_14,TURNS,91,32
s_14,t_15,t_15,TURNS,100,32
s_14,t_16,t_16,TURNS,110,32
s_14,t_17,DRAW,_DRAW_,1001,32
s_14,t_18,t_18,TURNS,91,32
s_14,t_19,s_14,SLOPE,1001,32
s_14,t_20,t_20,TURNS,95,32
s_14,t_0,t_0,TURNS,96,64
s_14,t_1,t_1,TURNS,75,64
s_14,t_2,t_2,TURNS,54,64
s_14,t_3,t_3,TURNS,78,64
s_14,t_4,t_4,TURNS,74,64
s_14,t_5,t_5,TURNS,69,64
s_14,t_6,t_6,TURNS,65,64
s_14,t_7,t_7,TURNS,90,64
s_14,t_8,t_8,TURNS,64,64
s_14,t_9,t_9,TURNS,74,64
s_14,t_10,t_10,TURNS,60,64
s_14,t_11,t_11,TURNS,74,64
s_14,t_12,t_12,TURNS,76,64
s_14,t_13,t_13,TURNS,93,64
s_14,t_14,t_14,TURNS,54,64
s_14,t_15,t_15,TURNS,74,64
s_14,t_16,t_16,TURNS,74,64
s_14,t_17,DRAW,_DRAW_,1001,64
s_14,t_18,t_18,TURNS,74,64
s_14,t_19,t_19,TURNS,70,64
s_14,t_20,t_20,TURNS,90,64
s_14,t_0,s_14,SLOPE,107,13
s_14,t_1,t_1,TURNS,125,13
s_14,t_2,t_2,TURNS,149,13
s_14,t_3,t_3,TURNS,156,13
s_14,t_4,t_4,TURNS,126,13
s_14,t_5,t_5,TURNS,148,13
s_14,t_6,t_6,TURNS,92,13
s_14,t_7,t_7,TURNS,146,13
s_14,t_8,t_8,TURNS,147,13
s_14,t_9,t_9,TURNS,135,13
s_14,t_10,t_10,TURNS,286,13
s_14,t_11,t_11,TURNS,126,13
s_14,t_12,t_12,TURNS,130,13
s_14,t_13,t_13,TURNS,134,13
s_14,t_14,t_14,TURNS,137,13
s_14,t_15,t_15,TURNS,126,13
s_14,t_16,t_16,TURNS,126,13
s_14,t_17,DRAW,_DRAW_,1001,13
s_14,t_18,t_18,TURNS,126,13
s_14,t_19,t_19,TURNS,163,13
s_14,t_20,t_20,TURNS,136,13
s_14,t_0,t_0,TURNS,133,87
s_14,t_1,t_1,TURNS,106,87
s_14,t_2,t_2,TURNS,102,87
s_14,t_3,t_3,TURNS,105,87
s_14,t_4,t_4,TURNS,102,87
s_14,t_5,t_5,TURNS,121,87
s_14,t_6,t_6,TURNS,92,87
s_14,t_7,t_7,TURNS,102,87
s_14,t_8,t_8,TURNS,104,87
s_14,t_9,t_9,TURNS,112,87
s_14,t_10,t_10,TURNS,96,87
s_14,t_11,t_11,TURNS,102,87
s_14,t_12,t_12,TURNS,104,87
s_14,t_13,t_13,TURNS,224,87
s_14,t_14,t_14,TURNS,150,87
s_14,t_15,t_15,TURNS,156,87
s_14,t_16,t_16,TURNS,129,87
s_14,t_17,DRAW,_DRAW_,1001,87
s_14,t_18,t_18,TURNS,102,87
s_14,t_19,s_14,SLOPE,89,87
s_14,t_20,t_20,TURNS,102,87
s_14,a_0,s_14,SLOPE,1001,11
s_14,a_1,DRAW,_DRAW_,1001,11
s_14,a_2,a_2,AREA,1001,11
s_14,a_3,a_3,AREA,286,11
s_14,a_4,DRAW,_DRAW_,1001,11
s_14,a_5,s_14,SLOPE,1001,11
s_14,a_6,s_14,SLOPE,1001,11
s_14,a_7,s_14,SLOPE,1001,11
s_14,a_8,a_8,AREA,209,11
s_14,a_9,DRAW,_DRAW_,1001,11
s_14,a_10,s_14,SLOPE,1001,11
s_14,a_11,DRAW,_DRAW_,1001,11
s_14,a_12,a_12,AREA,1001,11
s_14,a_13,a_13,AREA,250,11
s_14,a_14,a_14,AREA,165,11
s_14,a_15,s_14,SLOPE,1001,11
