standardDeviation,noOfPeaks,EvolutionDelay,NumberOfEvals,Emigrations,EvaluatorsCount,ReproducersCount,IslandsCount,BestSol
44.32066095687565,1,1869.888888888889,5000.0,53.44444444444444,8.0,8.0,2.0,394.22222222222223
43.04003304418393,1,1782.3333333333333,5000.0,5.0,9.0,1.0,2.0,395.22222222222223
39.626341158126706,1,1808.4444444444443,5000.0,11.555555555555555,9.0,2.0,2.0,396.6666666666667
57.65499774895581,1,1873.888888888889,5000.0,18.444444444444443,9.0,3.0,2.0,395.1111111111111
87.47627544330005,1,1812.111111111111,5000.0,22.88888888888889,9.0,4.0,2.0,395.8888888888889
49.39885538734928,1,1774.5555555555557,5000.0,27.444444444444443,9.0,5.0,2.0,395.77777777777777
66.26955802619823,1,1820.888888888889,5000.0,34.0,9.0,6.0,2.0,393.1111111111111
65.23196974293518,1,1830.888888888889,5000.0,38.888888888888886,9.0,7.0,2.0,394.77777777777777
85.48944054352236,1,1840.6666666666667,5000.0,45.0,9.0,8.0,2.0,395.22222222222223
38.87587083697719,1,1841.6666666666667,5000.0,49.888888888888886,9.0,9.0,2.0,395.3333333333333
