EX,IT,EVALUATIONS,BEST_F,AVERAGE_F,BEST_DEPTH,AVERAGE_DEPTH,BEST_SIZE,AVERAGE_SIZE,BEST_AGE,AVERAGE_AGE 
4,0,0,0.87183839641901,0.7064642579267628,3,3.0625,7,7.0,1,1.0
4,1,0,0.894441932048132,0.796596183987866,3,3.15625,7,7.0625,1,1.71875
4,2,0,0.9684950838789981,0.8659419880358821,3,3.125,7,7.0625,1,2.09375
4,3,0,1.0228565634012692,0.869035335171961,3,3.1875,7,7.0,2,2.1875
4,4,0,0.9726778872116111,0.867858206569954,3,3.25,7,7.1875,3,2.625
4,5,0,0.998486710919712,0.87315329713589,3,3.3125,7,7.25,4,3.03125
4,6,0,0.9869583154821839,0.8736821399201816,3,3.5,7,7.6875,1,3.03125
4,7,0,1.0710811739651511,0.87921315197795,3,3.46875,7,7.75,2,3.40625
4,8,0,1.023432869487475,0.8759645690597748,3,3.59375,7,8.0,7,3.53125
4,9,0,1.025559224198547,0.8897583378006563,3,3.46875,7,7.625,8,3.59375
4,10,0,1.053047883295197,0.9010427920069289,4,3.5,9,7.9375,1,3.3125
4,11,0,1.1177843076087841,0.9259399988338675,3,3.625,7,8.25,3,3.15625
4,12,0,1.200614731604817,0.9519934814466011,4,3.625,7,8.1875,2,3.28125
